id,type,text1,text2,text3,text4,text5,notes
cargo_loading,GALLERY,화물 적재,"""큰 계약은 다 권력자들 발밑에 꿇어앉은 아첨꾼들한테 돌아가. 공인 납품업체, 젠스 고객, 물류 보조업체, 신실한 상인이라 부르든 뭐든. 다 똑같아."" ""우리 같은 외부인들은 배제당하고, 밀수와 암시장으로 밀려나고, 한쪽에선 순찰대에, 다른 쪽에선 해적들에 치이는 거야.""",,"- 익명 손님, '퓨전 토치'에서 엿들음",,
space_wreckage,GALLERY,우주 잔해,"""몰록의 찌꺼기에 오염되지 않은, 플라스틱 피부와 합금 뼈와 세라믹 비늘로 더럽혀지지 않은 곳이 더 이상 남아 있지 않은 것인가?"" ""신성하게 만들어져 오직 창조주의 영광에 바쳐질 수 있는 곳이 더 이상 남아 있지 않은 것인가?""",,,,
vacuum_colony,GALLERY,진공 식민지,"황량한 세계의 의도적인 거주는 성간 여행 및 원자 핵융합과 함께 진정한 문명의 표지 중 하나로 오랫동안 여겨져 왔다. 자신의 중력정에 갇힌 존재는 요람 속의 영아, 자신의 운명에 대한 인식이나 통제력 없는 한낱 동물에 불과하다.",unlocked,- 갈라티아 아카데미 도메인 역사학과 학자 플로리안 프록시마,,
hull_breach,GALLERY,선체 파공,"결함은 제조 과정으로 거슬러 올라갔다. 의사결정체의 오정렬, 오류, 딱 그만큼만 바깥으로 번져나간 실수. 표준 품질 검사라면 발견했겠지만, 저위험 항목으로 분류되었을 것이다. 백 주기에 걸친 가혹한 사용, 격렬한 기동, 서두른 수리, 지연된 점검, 분실된 기록들이 그 격실을 죽음의 함정으로 만들었다.",unlocked,,,
jump_point_normal,GALLERY,점프 포인트 — 하이퍼공간으로,천체들의 춤 속에서 균형이 발견되는 장소들이 있다. 심오한 물리학에 절대적으로 헌신한 자들 외에는 어떤 말로도 표현할 수 없는 성질들이 뒤섞이는 곳. 그곳에서 우리는 별들 너머의 거대하고 폭풍 치는 바다로 향하는 장막을 뚫는다.,,,,
jump_point_hyper,GALLERY,점프 포인트 — 하이퍼공간에서,"이제 계약도 끝났고, 화물칸은 가득 찼다 / 만세, 이제 우리는 핵심부를 향해 점프한다 / 우리는 밝게, 오래도록 밝게 타오를 것이다",,,,
jump_point_wormhole,GALLERY,점프 포인트 — 웜홀,어디서 나올지도 모른 채 저 안으로 들어간다고? 그러면 우주 배경 복사와 구별할 수 없는 한 조각 반짝임으로 끝나는 거야.,,,,
city_from_above,GALLERY,상공에서 본 도시,"""그는 갈라티아 전체 성계를, 수십만 명의 시민들을 위험에 빠뜨렸어요. 저기 아래는 대도시권의 한 구역에 불과할 수도 있죠,"" 그는 치코모즈톡 방향으로 막연하게 손을 흔들었다. ""하지만,"" 그의 목소리가 굳어졌다, ""이 사람들을 위험에 빠뜨리는 어떠한 '위대한 실험'도 허락하지 않겠습니다.""",unlocked,,,
desert_moons_ruins,GALLERY,사막 위성의 폐허,"고대의 포자선이 시볼라를 평형 상태보다 더 차갑고 습한 시대에 발견하여, 해당 함선의 식민지화 기준에 부합시켰다. 이후 도메인 탐험가들은 생존에 매달리는 소규모의 낙후되고 절박한 문명이 사는 죽어가는 세계를 발견했다.",,,,
quartermaster,GALLERY,병참장교,"""전투 기동 중에 관성 감쇄기가 당신을 보호해줄 거라고 생각해요? 수납되지 않으면, 그건 당신과 접근 통로를 타고 올라오는 다음 세 명의 승무원을 관통할 준비가 된 미사일이에요. 교대가 끝나기 전에 이 부끄러운 꼴을 치워요.""",unlocked,,,
comm_relay,GALLERY,통신 중계기,"이 통신 플랫폼은 오래전에 사라진 도메인 시대 기술을 사용했지만, 페르세아 섹터의 문명 생활에는 필수적인 시설로 남아 있었습니다. FTL 데이터 전송에 적합한 빠르게 맥동하는 하이퍼파는 DNA를 손상시키는 것으로 확인되었기 때문에, 이러한 중계기는 항상 거주지에서 충분히 떨어진 곳에 배치되었습니다.",,,,
abandoned_station,GALLERY,버려진 기지 1,"식민지화 프로그램은 주요 중력 거점 주변에 궤도 기반시설을 건설할 것을 지시했으며, 여기에는 수리 도크, 산업용 나노포지, 통신 허브, 테라포밍 집적소, 무기고, 연구 실험실, 그리고 해동된 냉동수면자들을 위한 거주 구역이 포함되었다. 많은 것들이 남아있다. 그보다 더 많은 것들은 인류 도메인의 탐욕스러운 꿈만큼이나 부서지고 죽어있다.",unlocked,,,
abandoned_station2,GALLERY,버려진 기지 2,"""옛날 궤도 시설엔 유령이 있다고- 웃지 마, 풋내기야. 진짜라고. 내가 봤어... 아니, 보았다기보단 느꼈다고 해야겠지. 징조가 있거든. 깊은 곳에 있을 때 통신에서 잡음이 생기고. 안 보는 사이에 밸브가 풀려있고. 묶어둔 공구가 없어져있고. 거대한 무덤이나 다름없어, 그대로 싸늘하게 잠들도록 내버려둬야 마땅하지.""",,"- 엔셀라 '부머' 블랙본, 우주인",,
abandoned_station3,GALLERY,버려진 기지,"대부분의 버려진 정거장은 오래전에 약탈당했다. 남은 것은 무너진 제국의 발가벗겨진 토대뿐이다. 뒤틀린 지지대, 갈라진 반중력 판, 산산조각난 기계들, 그리고 열 순환으로 망가진 이음매들. 일부 밀수꾼과 암시장 상인들은 이 정거장들의 길고 고요한 궤도를 거래 장소로 활용한다. 십여 구의 시체와 내부가 파헤쳐진 셔틀은 거래가 잘못됐다는 것을 보여주는 흔하지 않은 증거다.",,,,
jangala_station,GALLERY,장갈라 기지,"궤도를 도는 메가시티, 해군 조선소, 항구; 우주선 교통으로 분주한 코르부스의 중심축. 고대 수리 갠트리들이 실험실 링과 지원 모듈의 그늘 아래 부식된 산업 격납고들 사이에 숨어 있었다. 더 높은 곳에는 무기 포드들로 뒤덮인 C&C 첨탑이 상업 구역과 메트로플렉스 지구를 관장했다.",,,,
industrial_megafacility,GALLERY,산업 메가시설,"중공업 제조업은 도메인의 폐허에서 회수된 거대한 나노포지에 의존했다. 그러나 그 생산 품질은 주기를 거듭하면서 저하되었다. 나노 규모의 부식이 점점 커지는 거시적 결함으로 이어졌다. 생산물의 상당 부분은 조잡한 방법으로 수리되어야 했고, 많은 양이 폐기되어 노후화된 포지가 끊임없이 갈망하는 정제된 공급 원료로 재투입되었다.",,,,
terran_orbit,GALLERY,테란 궤도,"에리다니-유토피아 테라포밍 공사의 규격은 이른바 인간에게 이상적인 환경에 대해 가장 널리 인정받는 ""지구형"" 기준을 제공한다. 자연 행성 환경이 규격에서 벗어나는 많은 편차는 얼음 소행성 폭격, 궤도 연소, 생물학적으로 개조된 생태계, 궤도 거대 구조물, 그리고 EUT가 제공하는 기타 방법들을 포함한 기술적 개입을 통해 교정될 수 있다.",unlocked,,,
pirate_station,GALLERY,해적 기지,"""혼돈이요? 아니요, 이건 정직함입니다. 여기서는 누군가 당신을 죽이고 싶으면, 그가 움직이기 전에 그의 눈에서 그걸 볼 수 있죠. 외딴 어느 사무실의 컴퓨터가 당신의 공기 공급이 유지할 가치가 없다고 결정하는 것보다는 낫습니다."" 안타깝게도 내 안내인은 다음 교대에 죽은 채로 발견되었습니다. 아이러니하게도 등에 총을 맞은 채로.",,,,
urban00,GALLERY,대도시 00,"통계 표본 조사에 따르면, 섹터의 모든 경제 활동 중 상당한 비율이 '장부 외'이며, 그 중 상당 부분이 '해적'과 이른바 '탈문명화'된 집단들에게 흘러들어 간다. 코어 자체 내의 미등록 인구는 말할 것도 없다. 페르세안 섹터의 인구 조사는 자릿수 하나만큼이나 틀릴 수도 있다. 상상해보라!",unlocked,,,
urban01,GALLERY,대도시 01,"페르세안 섹터의 다수 인구인 치코모츠톡의 사람들은 그들의 세계 잠든 지각 속으로 폭파하여 만든 거대한 지하 아콜로지에서 살았다. 이 연결된 하이브 도시들의 집합체는 개혁과 고용을 약속하는 강력한 선동가들에 의해서만큼이나, 지지자들에게 전리품을 분배하고 자신들에게 돈을 대주는 자에게 영향력을 주는 기술관료-범죄 후원 네트워크에 의해서도 지배되었다.",unlocked,,,
urban02,GALLERY,케이아르코,"거대한 아콜로지 하부 구조물이 메트로플렉스의 먼 구역을 향해 주 링 튜브의 창문 너머로 번뜩 지나쳤다. 해저 노동자 한 교대조가 귀가하면서 소형 승객용 엘리베이터가 땀과 기계유 냄새로 가득 찼다. 케이-아르코의 우뚝 솟은 팔들이 수천 개의 창문으로 빛나며 잠깐씩 보이다가, 다시 곰팡이 낀 판재의 흐릿함에 가려 어두워졌다.",unlocked,,,
urban03,GALLERY,군집 도시,"치코모츠톡의 하이브들은 간혹 폭동, 시위, 또는 반란으로 봉쇄되었다. 하지만 대형 포지들이 계속해서 함선, 기계, 물자를 쏟아내는 한, 헤게모니는 인류의 그 거대한 지하 세계에 그저 가볍게만 개입했다.",,,,
orbital,GALLERY,궤도 기지,"거대한 궤도 기지에는 조선소, 거주 시설, 공장, 무기와 보급품 비축물이 자리했습니다. 이 플랫폼들은 인류의 남은 세력이 성간 정치체를 조직하고 페르세안 섹터 전역에 군사 및 상업적 힘을 투사할 수 있게 해주었습니다.",,,,
mine,GALLERY,광산,"""시간만큼이나 오래된 이야기야. 저 아래에 있는 좋은 걸 위로 끌어내서 다른 어딘가로 보내 다른 누군가를 부자로 만들어야 하는 거지."" ""비참한 일이야, 사실이지. 하지만 견디는 방법이란 게 있거든.""",,,,
mairaath,GALLERY,마이라스의 폐허,"악몽 같은 폭풍이 지구를 휘감으며, 살해된 세계의 재를 뒤흔들었다. 마이라스의 종말론적 파괴 이후에도 인류는 끝없는 바람에 강타당하며 무너진 거대 도시들의 부서진 잔해 속에 웅크리고 있었다.",,,,
eochu_bres,GALLERY,"에오쿠 브레스, 자나두","빛나는 트라이-타키온 사 아르콜로지들이 혼잡한 판자촌 집합체 위로 우뚝 솟아 있었다. 회사 봉급자들은 고층 도시 자나두에서 보안 드론의 보호 아래 태어나고, 살고, 죽었다. 반면 절박한 극빈 노동자 계층은 무엇이든 사고팔 수 있는 저층 도시에서 살아갔다.",,,,
eochu_bres_landing,GALLERY,"에오쿠 브레스, 스카이아르코 II","빛나는 거대한 기둥들이 반짝였다. 자본의 창들이 세계의 음침한 살갗을 뚫고 솟구쳤다. 스카이아르코 II가 무지갯빛으로 우뚝 섰다. 셔틀이 건물 외관에서 허공의 지지 리브로 연결된 착륙 패드에 내려앉았다. 불가능할 만큼 얇아 보였지만, 착륙하고 나니 산처럼 단단하게 느껴졌다.",,,,
survey,GALLERY,행성 탐사,"페르세안 세컨드의 변방은 육체에서 태어난 의식에게 잃어버리고, 잊혀지고, 한 번도 보이지 않은 세계들로 가득 차 있다. 독성 이형 생명체의 녹색 들판, 질소 눈으로 뒤덮인 무덤, 용암과 유황이 들끓는 가마솥, 살아 있는 폭풍으로 이루어진 행성들이 있다. 발굴될 거대한 부, 성간 비행 능력이 없는 야만인의 세계들, 그리고 침입자라면 누구든 공격하도록 준비된 고대 전쟁의 무기들도.",unlocked,,,
luddic_shrine,GALLERY,러딕 성소,"순례자들에게는 차, 물, 의식적 세정이 제공되었다. 공기는 땀과 향 냄새로 가득했다. 사방으로 신앙과 의식의 강이 흘렀다. 페르세안 섹터의 삶의 고난 속에서, 순례의 고난 속에서, 신앙인들은 붕괴가 남긴 공백 안에서 일종의 평화와 의미를 발견했다.",,,,
orbital_construction,GALLERY,궤도 건설,"세라모이드 외장이 영겁에 걸친 연쇄 파괴 상태에서 서서히 벗겨졌습니다. 노출된 금속 늑재는 항성풍에 표백되어 자기장의 맥동하는 춤을 충전하고 방출하며, 궤도의 울림과 미세 운석의 갉아먹는 사막 바람에 시달렸습니다.",,,,
dead_gate,GALLERY,죽은 게이트,"""인류는 그리하여 하나의 언어를 말하며 은하의 표면 위에 흩어졌고, 악마의 게이트로 하나의 세속적 법의 몸으로 결합되었습니다. 그러나 우리는 어떤 핵융합 창보다도 강력한 신의 법칙을 잊었습니다! 신은 인류에게 이 우주에서의 자신의 위치를 상기시킬 것입니다.""",,,,
active_gate,GALLERY,활성 게이트,"그것은 아다만틴 물질로 이루어진 웅웅거리는 고리입니다. 보는 법을 아는 이라면 센서로 더 높은 차원에서 희미하게 진동하는 것을 감지할 수 있습니다. 그것은 간신히 들리는 노래이자, 열리기를 기다리는 문과 같습니다.",,,,
eventide,GALLERY,이벤타이드,에벤타이드의 지도층 가문들은 쾌적한 거주 가능 구역을 유지하기 위해 항성 거울과 차양막을 후원했다. 한편 몰락하고 가난한 자들은 느린 여름-낮/겨울-밤 주기의 혹독한 기후 변화를 고스란히 감내해야 하는 황혼의 변방 지대에서 살았다.,,,,
volturn,GALLERY,볼턴 — 해양 세계,볼턴의 항구는 기름진 바다에서 출렁이는 거대하고 그을린 듯한 바지선들의 느슨한 함대 위에 세워졌다. 하선하는 우주인들은 무뚝뚝한 보안 요원들에게 심문을 받은 후 상인 통로로 들어가도록 허용된다. 흐릿한 정장을 입고 깃에 충성 핀을 성실히 달고 있는 상인들이 들어오는 화물 목록이 담긴 데이터패드를 돌려가며 보았다.,,,,
space_bar,GALLERY,우주인 술집,"우주인 술집은 대화와 흥청거림의 인간적인 소음으로 가득 차 있었다. 광고 홀로그램이 천장에 달린 프로젝터에서 부드럽게 윙윙거리며, 잔과 병을 통해 화려한 빛을 비추었고, 승무원들은 술을 소문과 일거리, 인맥과 맞바꾸며 상인들 및 현지인들과 어울렸다.",,,,
pirate_bar,GALLERY,해적 술집,"""저거 들었어? 살라자르 패거리, 걔네는 우리가 겁쟁이 흙먹는 놈들이라고 생각한대."" [고함, 야유] ""내가 말하지, 걔네가 틀렸어! 나가서 리퍼가 어느 방향으로 나는지 보여주자고! 누가 나랑 같이 갈래?"" [환호, 발구름, 유리 깨지는 소리]",,,,
stellar_mirror,GALLERY,항성 거울,항성 에너지를 반사하고 집중시키는 초경량 궤도 거울 배열은 흔한 테라포밍 도구였습니다. 그 운용 기술은 도메인 확장기의 전성기에 에리다니-유토피아 테라포밍 코퍼레이션에 의해 정점에 이르렀습니다.,,,,
stellar_shade,GALLERY,항성 차양,"이벤타이드 궤도에 항성 차양과 거울을 신중하게 배치한 덕분에, 세심하게 유지되는 영토의 넓은 구획마다 이상적인 환경이 조성되었습니다. 인구 대부분은 거대하고 밝은 귀족 소유 플랜테이션을 둘러싼 반그림자의 호와 고리 위에 세워진 임대 도시 구역에 정착했습니다.",,,,
hegemony_bar,GALLERY,헤게모니 우주인 술집,"핵심 세계 모든 곳에서 온 술병들, 그리고 다른 곳에서 온 몇 병들이 벽을 장식한 수도꼭지들 아래 놓여 있었다. 상인 선장들이 바에서 비번 장교들과 어울렸고, 제복을 입은 직원들이 서빙했다. 한쪽 구석에서는 해군 사관생도 무리가 소리치고 노래를 불렀다. 마지막 자유 시간을 필사적으로 즐기면서.",,,,
sindria,GALLERY,신드리아,하이브 도시들은 아스코니아 위기로 인한 난민 유입에서 결코 회복하지 못했다. 안드라다는 대신 자원을 군대와 그 지원 산업으로 돌렸다. 관료주의나 군사기술 체계에서 자리를 차지할 만큼 운이 좋고 충성스러운 자들의 발 아래에서 절박한 하층민이 성장할 것이었다.,,,,
bar_diktat,GALLERY,신드리아 독재정 우주인 술집,"어두운 입구는 통로의 시끄러운 선전 방송을 뒤로했다. 비번인 노동자들이 독재국 문장 아래 놓인 벤치에서 배급 크레딧을 술로 탕진하고 있었다. 한 구석에서는 말끔하게 차려입은 장교 관료 무리가 한 잔씩 더 달라고 외쳤다. 그리고 이곳에서도 신드리아의 사자의 액자에 담긴 홀로그램이 천장을 굽어보며, 영원히 초연한 자세를 유지하고 있었다.",,,,
tritachyon_bar,GALLERY,트라이-타키온 우주인 술집,"라운지는 금박 기하학 문양으로 장식되어 있었다. 차가운 조명 튜브로 아래를 밝힌 기둥들이 공중에 매달려 있었다. 깔끔한 정장을 차려입은 능숙한 출세주의자들과 그 지망생들이 점점 더 기상천외한 칵테일을 사며 거래를 협상했다. 몇몇 우주인들은 낮은 자리에 앉아 조용히 술을 마시며, 천장에서 내려다보고 있는 것이 추상 예술인지 홀로 투영 장치인지 불안하게 힐끔거렸다.",,,,
gilead,GALLERY,길레아드,"길리아드의 얼굴은 순백의 구름과 하늘빛 바다, 완만하게 굽이치는 푸른 황야의 대륙 뒤에서 미소 지었다. 교회는 엄격한 정원사로서 군림하며, 루드가 한때 걸었던 땅을 공경하는 경건함과 의무를 지켰다.",,,,
jangala_shrine,GALLERY,장갈라의 성소,"마치 무성하게 자란 조각 정원 같은 형상들이 있었다. 그 형체들은 성장으로 부풀어 올랐고, 결실을 맺은 균사체들로 가득한 덩굴에 뒤덮여 있었다. 하나가 움직였다. 바람이 아니라, 방호복 없이 노출된 순례자였다. 그리고 다른 이들도 있었다. 적대적인 이종 생물들 사이에서 가벼운 로브만 걸친 채로. 쉽게 압도당하고 말았다.",,,,
hesperus,GALLERY,헤스페루스,"수도원들이 세계를 감싼 얼음을 뚫고 솟아오른 화산 지대를 둘러싼 장엄한 절벽에 달라붙어 있었다. 루드 기사단의 벙커, 중포 포대, 미사일 사일로는 눈에 보이지 않았다. 집권 중인 프레스비터 오르비스는 유동하는 빙하 위에 몇 개의 특별 경제 구역을 선포했다. 이 구역들은 환영 신호를 보내고, 그 비콘이 외부 상인들을 항구로 불러들였다.",,,,
hesperus_shrine,GALLERY,헤스페루스의 성소,바닥은 루드 기사단이 싸우고 죽었던 행성들의 다양한 대기에 의해 복잡한 문양으로 풍화된 장갑판들이 용접되어 이루어진 들판이었다. 벽감에는 수많은 해골처럼 빈 투구들이 놓여 있었다.,,,,
killa_shrine,GALLERY,킬라의 성소,"빈 안와, 갈비뼈, 대퇴골과 척추가 벽감에 안치되고, 기둥에 박혀 있었으며, 모든 표면을 뒤덮고 있었다. 먼지는 부서져 가는 시신들, 뼈에서 나왔다. 마치 베일처럼, 그것은 이 세계의 낮은 중력을 극복할 만큼 강한 정전기장 속에서 거의 진공 상태로 천천히 물결쳤다.",,,,
volturn_shrine,GALLERY,볼턴의 성소,"총기, 폭발물, 수류탄, 셀매그로 가득 차 있었다. 상자와 선반이 높이 쌓여 있었다. 성소 자체는 거대한 수압을 버티는 둥근 현창 아래에 자리 잡고 있었다. 몇 개의 양초들이 죽은 동료 양초들 사이에서 변변한 깜박임을 유지하려 안간힘을 쓰고 있었다.",,,,
volturn_shrine_fake,GALLERY,볼턴의 성소 (가짜),"그것은 후미진 방 안쪽 깊숙이 놓인 쓸쓸한 것이었다. 루드의 고난 장면이 새겨진 목재 중심 장식물 주위로 양초 줄이 늘어서 있었다. 양초들은 꺼져 있었고, 성소는 오직 때 묻은 현창에서 들어오는 빛만으로 밝혀졌다. ""보시다시피, 방문객이 많지 않습니다,"" 사제가 말했다.",,,,
protest,GALLERY,시위,"헌병대의 꾸준한 전진이 시위 대열을 무너뜨렸고, 충격봉이 억눌린 외침과 무언의 비명 속에서 오르내렸습니다. 드론들이 레이저 빛을 번쩍이며 몸부림치는 형체들에게 구속 폼을 발사했습니다. 주먹, 팻말, 손 도구는 동력 장갑을 입은 경찰관들에게 무용지물이었습니다.",,,,
raid_prepare,GALLERY,급습 준비,"각 분대는 수술을 위한 것처럼 차갑고 정밀하게 준비했습니다. 돌파 폭약이 접근 지점을 폭파하는 순간, 무기 발사로 번쩍이는 먼지와 파편과 화염의 소용돌이 속으로 지옥이 쏟아질 준비가 되어 있었습니다.",,,,
raid_valuables_result,GALLERY,귀중품 약탈 결과,"거의 아음속에 가까운 둔탁한 충격이 장갑 구조물을 통해 느껴졌습니다. 돌파 폭약이었습니다. 해병들이 마침내 금고 본체를 뚫었을 때, 그것은 압도적인 소리와 빛의 힘으로였습니다. 보호 장비를 갖추지 않은 인간은 감각에 대한 공격을 견딜 수 없었습니다. 그들은 눈이 멀고 충격을 받았습니다.",,,,
raid_disrupt_result,GALLERY,방해 급습 결과,"습격은 불과 몇 분간의 혼란에 달려 있었습니다. 반구 전역의 통신이 잡음으로 지직거렸고, 채프와 교란 구름 속 전자기 산란의 폭우를 뚫을 수 있는 것은 협대역 중계기뿐이었습니다. 사상자 보고가 쏟아졌고, 함교의 디스플레이가 공간을 피빛 광채로 물들이며 흘러내렸습니다.",,,,
raid_covert_result,GALLERY,은밀 급습 결과,해병 분대들이 철수하며 산발적인 반격 속에 부서진 격벽과 울려퍼지는 경보를 남겼습니다. 마지막 습격대 셔틀이 이륙했을 때 MUNISEC은 아직 항구를 봉쇄하기 위해 동원 중이었습니다. 셔틀의 제트 엔진이 누출되는 대기와 섞이는 먼지를 일으켰습니다.,,,,
kazeron,GALLERY,카제론,"카제론은 고대 천체 대재앙으로 날아간 가스 행성의 옛 핵으로, 희귀 금속이 풍부했다. 도메인의 페르세안 변경지 중장비 및 테라포밍 설비를 공급하기 위해 구축된 산업 기반은 제14 전투단을 주춤하게 만든 전쟁 함대를 건조하는 데 신속히 전용되었다.",,,,
fikenhild,GALLERY,피켄힐드,"작은 해양 위성 피켄힐드는 성계의 정치 중심지로, 국왕과 페르세안 연맹 대표부가 자리한 곳이었다. 거대한 부유 아르콜로지들이 밤낮으로 빛났으며, 웨스터네스의 높이 평가받는 홀로-엔터테인먼트 스튜디오들의 본거지였다.",,,,
ilm,GALLERY,일름,"일름은 단순한 회사 도시를 넘어, 위에서 빛나는 궤도 보안 플랫폼부터 지각 깊숙이 파고든 원격 조작 광산까지, 하나의 회사 세계였다. 반군사화된 기업 이사회의 지배 아래, 투자자들의 신원은 공개 정보가 아니었다. 가장 덜 편집증적인 추측조차 연맹과 트라이-타키온 자본의 혼합을 지지했지만.",,,,
teahouse,GALLERY,러딕 찻집,"풍기 단속 요원이 들어오는 모든 이를 노려보았다. 언제든지 폐쇄할 수 있었지만, 찻집 겸 밀주점은 성전에 필요한 상업 활동의 통로 역할을 했다. 내부는 어둡고 붐볐다. 마약 연기와 싸구려 술의 악취가 현대 효소 비누에 대한 경멸과 뒤섞여 경쟁했다.",,,,
mazalot,GALLERY,마잘롯,그들은 회반죽 벽돌과 부식된 구난 자재로 이루어진 마을을 당신에게 안내했다. 밝은 페인트와 무성한 정원이 간신히 퇴락의 기운을 막아내고 있었다. 얼마 지나지 않아 당신은 새겨진 금속으로 만들어진 커다란 문 앞에 서 있었다. 전투원들은 비슷하게 무장한 다른 두 명을 만났다. 가장 선임자가 마스크를 내렸다.,,,,
chalcedon,GALLERY,칼케돈,칼케도니아의 건축은 지표면에서 거석 건축 양식으로 향하는 경향이 있었다. 폭풍으로부터 보호되는 지하에는 섹터 전역의 가난한 세계에서 볼 수 있는 똑같이 저렴한 조립식 건물들이 있었다. 비는 끔찍한 물줄기를 관로를 따라 흘려보내 곰팡이 핀 차양 위에 고이게 했다. 하늘의 희미한 빛은 납작하고 탁한 어둠 속으로 흩어졌다.,,,,
sentinel,GALLERY,센티넬 — 잃어버린 식민지,"정돈된 낮은 구조물들이 모여 있었다. 포지글라스로 점점이 박힌 토공사와 선체 패널들, 그리고 솟아오른 환기구들. 거리는 깨끗했고 시민들은 직업에 따라 제복을 갖춰 입고 있었다. 외부인을 뚫어지게 쳐다봤음에도 불구하고, 그들은 자신의 임무를 흔들림 없이 수행했다.",,,,
sentinel2,GALLERY,센티넬 — 되찾은 식민지,"번영했다고는 할 수 없지만, 센티넬 식민지는 헤게모니에 재통합된 후 새로운 희망과 활력을 얻었다. 시민들은 성실하고 질서 있으며 규율이 잡혀 있었다. 이벤타이드의 구세력의 조용한 반발에도 불구하고, 그들이 훌륭한 장교 후보가 될 것이라고 여겨졌다.",,,,
gate_hauler1,GALLERY,게이트 운반선 발견,"시대를 초월한 레비아탄, 도메인 이후 페르세안 섹터의 묘사에서 단번에 알아볼 수 있는 존재. 그 위엄 있는 힘이 장교와 승무원을 조용하고 겸허하게 만든다. 마치 한때 하늘을 지배했던 우레 같고 잔혹한 신의 주검 앞에 선 것처럼, 경외심을 품게 한다. 그것을 깨우는 것, 신성에 손을 뻗는 것은 신성 모독과 성화(聖化) 사이 어딘가에 놓여 있다.",,,,
gate_hauler2,GALLERY,게이트 운반선 비행,"이것들은 먼 별들 사이에 거의 즉각적인 연결을 구축하는 게이트를 운반했던 거대한 자동화 우주선이었다. 수없이 많은 외로운 주기의 여정 끝에 게이트는 새로운 성계에 설치되어 활성화되었고, 그 후 인간 도메인의 거대한 경제와 문화를 위해 자원, 데이터, 경험을 찾는 신규 이주자들의 물결을 쏟아냈다.",unlocked,,,
bombard_prepare,GALLERY,포격 준비,"""그냥 명령에 따르는 거라면, 협약을 어기는 건 나 아니잖아요. 그건 함장 책임이죠. 그렇죠?""",,,,
bombard_tactical_result,GALLERY,전술 포격 결과,"화면 전체에 걸쳐 속이 빈 아이콘들이 파괴된 표적들을 나타냈다. 마지막 하나, 선명하고 붉은 아이콘이 거칠고 갈색으로 사라졌다. 미묘한 손짓에 화상이 사라지며 아이콘들도 일제히 꺼졌다. 홀로매트릭스가 잠시 흐릿해지더니 항법 모드로 재편되었고, 함대는 저궤도에서 정지 비행을 유지했다.",,,,
bombard_saturation_result,GALLERY,포화 포격 결과,"로케가 심연에서 왔을 때 / 첫 번째 세계, 그는 불태웠고 / 두 번째, 한 발의 총성도 없이 차지했으며 / 세 번째- 조심해, 저기 있다!",,,,
crew_leaving,GALLERY,승무원 급여 미지급,"""계약서는 진공이나 빨아먹으라고 해. 크레딧이 없으면, 승무원도 없어.""",,,,
nav_buoy,GALLERY,항법 부이,"도메인 시대에 만들어진 항법 부표로, 현지 항성계의 하이퍼필드 지형을 감시했습니다. 이 원격 측정 정보는 함대 드라이브 기포를 설정하고 조율하는 데 매우 유용했습니다.",,,,
free_orbit,GALLERY,자유 궤도,"나는 무엇이 그를 다시 저 밖으로, 몇 번이고 또다시 이끄는지 물었다. 노련한 우주인은 한참 후에야 대답했다. ""깨끗하니까요,"" 그가 말했다.",,,,
sensor_array,GALLERY,센서 배열,"도메인 시대의 이 배열은 항성계 전체를 수동으로 감시할 수 있었고, 아군 함대에 암호화된 실시간 FTL 데이터를 전송할 수 있는 송신기를 갖추고 있었습니다. 이 원격 측정 정보는 함대 기반 센서를 보강하여 실질적으로 출력과 범위를 늘려 주었습니다.",,,,
sensor_array_makeshift,GALLERY,임시변통 센서 배열,대붕괴 이후 기술로 제작된 임시 센서 배열은 항성계 전체를 수동으로 감시했습니다. 탑재 송신기는 아군 함대에 암호화된 실시간 FTL 데이터를 전송할 수 있었습니다. 이 원격 측정 정보는 함대 기반 센서를 보강하여 실질적으로 출력과 범위를 늘려 주었습니다.,,,,
galatia_academy,GALLERY,갈라티아 아카데미,"갈라티아 아카데미는 페르세안 섹터에서 가장 명망 있는 대학교이다. 교무처장실이 교육과 연구를 지휘하며, 동문들의 영향력을 활용하여 가장 뛰어나거나 - 혹은 가장 부유한 - 새로운 세대의 학생들에게 영향을 미친다.",,,,
fusion_lamp,GALLERY,핵융합 램프,"""너무 감탄하지 마라, 방랑자여. 이것은 신의 첫째 날을 희미하게 흉내 낸 것일 뿐이다.""",,,,
salvor_ruins,GALLERY,폐허의 살바지 작업자들,"처음에는 비어 있는 것처럼 보였다. 결코 채워지지 않은 거대한 무덤. 드론에 장착된 레이더가 유령 같은 설계도를 그려냈고, 슈트의 조명은 개구부로 인해 피어오른 먼지와 가스를 포착하며 메아리치는 공간 안으로 빛줄기를 쏟아냈다. 케이블들은 어둠 속에서 빛나며, 길게 늘어선 궤짝들 사이를 구불구불 뻗어 있었다.",,,,
salvor_explore_hull,GALLERY,유기 선체 탐사,"""전직 구난가는 늙었거나 부유하다고들 하지, 둘 다인 경우는 없어.""",,,,
dead_zero_g,GALLERY,무중력 사망,"""조각들을 찾는 게 제일 힘들어. 밖에 얼어붙거나 타버린 것들은 그나마 낫고, 안에 들어올 때까지 달라붙어 있는 파편들이 문제야."" ""처음엔 별로 냄새가 안 나는데 몇 교대 지나면 장비 전체에 군용 제독 처리를 해야 해. 도저히 못 견디겠어.""",,"- 보라 사이더리얼, 구난사",,
